facility_id,name,ward,address,lat,lng,facility_type,phone,website,notes,nearest_station,walk_minutes,name_kana,station_kana,map_url
1410052005725,保育室テックテックROOM,港北区,日本、〒223-0054 神奈川県横浜市港北区綱島台１４−１３,35.5400467,139.6286304,"establishment,point_of_interest,school",045-716-8809,https://tectec-room.com/,,上町［港北区］駅,1,ほいくしつてっくてっくROOM,うえまち［こうほくく］,https://maps.google.com/?cid=15110181192676114955
1410051019628,くっくおさんぽ保育園ふとお,港北区,日本、〒222-0037 神奈川県横浜市港北区大倉山７丁目４０−２,35.5187186,139.620245,"establishment,point_of_interest,school",+81 45-533-3375,https://cgi.city.yokohama.lg.jp/kodomo/hoiku-shisetu/hdata/n0677.html,,港北土木事務所前駅,4,くっくおさんぽほいくえんふとお,たおみなみこうえん,https://maps.google.com/?cid=6640735856784631484
1410052004470,ジャンプ保育園,港北区,日本、〒223-0062 神奈川県横浜市港北区日吉本町３丁目３３−１６,35.5499776,139.636318,"establishment,point_of_interest,school",045-620-5252,,,日吉本町駅,3,じゃんぷほいくえん,ひよしほんちょう,https://maps.google.com/?cid=11822015072737435256
1410052004058,ローズ保育園,港北区,日本、〒223-0066 神奈川県横浜市港北区高田西２丁目２１−１１,35.55205309999999,139.6159944,"establishment,point_of_interest,school",,,,高田駅,6,ろーずほいくえん,たかだしょうぼうまえ,https://maps.google.com/?cid=3381843509597255552
1410052004389,天才キッズクラブ楽遊館綱島園,港北区,日本、〒223-0052 神奈川県横浜市港北区綱島東１丁目１２,35.5350153,139.6375212,"establishment,point_of_interest,school",045-642-8815,http://tensaikids.jp/,,新綱島駅,3,てんさいきっずくらぶらくゆうかんつなしまその,しんつなしま,https://maps.google.com/?cid=12036646804840441836
1410051021780,認定こども園高木学園附属幼稚園（保育所部分）,港北区,日本、〒222-0011 神奈川県横浜市港北区菊名７丁目３−３０,35.515252,139.630236,"establishment,point_of_interest,school",045-431-8180,https://takagi-kids.ed.jp/,,菊名地区センター前駅,5,にんていこどもそのたかぎがくえんふぞくようちえん（ほいくしょぶぶん）,きくなちくせんたーまえ,https://maps.google.com/?cid=3162899301288832624
1410051015626,おおつな森の保育園,港北区,日本、〒223-0057 神奈川県横浜市港北区新羽町１０２０−１,35.5196718,139.6075014,"establishment,point_of_interest,school",045-545-0620,https://www.shoutokukai.jp/facilities/otsunam,,専念寺前駅,2,おおつなもりのほいくえん,せんねんてらまえ,https://maps.google.com/?cid=1695800871240131102
1410052006111,新横浜めぶき保育園,港北区,日本、〒222-0026 神奈川県横浜市港北区篠原町２５８９ 1FKコート新横浜 102,35.5077744,139.6216169,"establishment,point_of_interest,school",,,,新横浜プリンスホテル駅,5,しんよこはまめぶきほいくえん,しんよこはまぷりんすほてる,https://maps.google.com/?cid=13724679674608120658
1410051026854,認定こども園新羽幼稚園（保育所部分）,港北区,日本、〒223-0057 神奈川県横浜市港北区新羽町２８７６,35.5257677,139.6034941,"establishment,point_of_interest,school",045-531-2348,https://nippa.byodo.ac.jp/,,大竹駅,3,にんていこどもそのしんはねようちえん（ほいくしょぶぶん）,おおたけ,https://maps.google.com/?cid=4051805106042979612
1410051027316,認定こども園しのはら幼稚園（保育所部分）,港北区,日本、〒222-0033 神奈川県横浜市港北区新横浜２丁目１００−４５ キュービックプラザ新横浜 １０Ｆ,35.5076056,139.6172469,"establishment,food,point_of_interest,restaurant",+81 45-470-7196,https://en-shinyokohama.com/,,新横浜駅,1,にんていこどもそのしのはらようちえん（ほいくしょぶぶん）,きしねこうえん,https://maps.google.com/?cid=11875629043987771471
